x,y,layer1,layer2,voltage1,voltage2,current
3758.68,3792.48,GP1_GND_,L3,-11.9998,-11.9998,-0.00801539
3758.68,3792.48,L3,L4,-11.9998,-11.9998,-0.00801539
3758.68,3792.48,L4,P3V3,-11.9998,-11.9998,-0.00801539
3758.68,3792.48,P3V3,BOT,-11.9998,-11.9998,-0.00801539
3763.03,1319.79,TOP,GP1_GND_,3.2962,3.29622,-0.0714418
3763.03,1319.79,GP1_GND_,L3,3.29622,3.29627,-0.0714418
3763.03,1319.79,L3,L4,3.29627,3.29629,-0.0714418
3763.03,1319.79,L4,P3V3,3.29629,3.29634,-0.0714418
3763.03,1319.79,P3V3,BOT,3.29634,3.29634,-1.46236e-11
3767.58,2966.68,TOP,GP1_GND_,6.85852e-05,6.86121e-05,-7.16998e-05
3767.58,2966.68,GP1_GND_,L3,6.86121e-05,6.67573e-05,0.00167416
3767.58,2966.68,L3,L4,6.67573e-05,6.61274e-05,0.00167416
3767.58,2966.68,L4,P3V3,6.61274e-05,6.42726e-05,0.00167416
3767.58,2966.68,P3V3,BOT,6.42726e-05,6.36427e-05,0.00167416
3767.58,3298.22,TOP,GP1_GND_,11.9998,11.9998,-0.00436103
3767.58,3298.22,GP1_GND_,L3,11.9998,11.9998,-0.00436103
3767.58,3298.22,L3,L4,11.9998,11.9998,-0.00436103
3767.58,3298.22,L4,P3V3,11.9998,11.9998,-0.00436103
3767.58,3298.22,P3V3,BOT,11.9998,11.9998,-0.00436103
3773.04,2389.3,TOP,GP1_GND_,1.59978e-05,1.55293e-05,0.00124513
3773.04,2389.3,GP1_GND_,L3,1.55293e-05,1.55293e-05,-5.50467e-17
3773.04,2389.3,L3,L4,1.55293e-05,1.55293e-05,-5.40273e-17
3773.04,2389.3,L4,P3V3,1.55293e-05,1.55293e-05,-5.50467e-17
3773.04,2389.3,P3V3,BOT,1.55293e-05,1.55293e-05,-6.30319e-17
3782.71,1404.44,TOP,GP1_GND_,3.29621,3.29623,-0.0714473
3782.71,1404.44,GP1_GND_,L3,3.29623,3.29628,-0.0714473
3782.71,1404.44,L3,L4,3.29628,3.2963,-0.0714473
3782.71,1404.44,L4,P3V3,3.2963,3.29635,-0.0714473
3782.71,1404.44,P3V3,BOT,3.29635,3.29635,-1.46236e-11
3781.32,2864.48,TOP,GP1_GND_,1.79218,1.79218,5.3111e-12
3781.32,2864.48,GP1_GND_,L3,1.79218,1.79218,4.81006e-12
3781.32,2864.48,L3,L4,1.79218,1.79218,4.72098e-12
3781.32,2864.48,L4,P3V3,1.79218,1.79218,-0
3781.32,2864.48,P3V3,BOT,1.79218,1.79218,-0
3783.09,1194.72,TOP,GP1_GND_,-0.000205315,-0.000205315,6.48328e-16
3783.09,1194.72,GP1_GND_,L3,-0.000205315,-0.000205315,7.33956e-16
3783.09,1194.72,L3,L4,-0.000205315,-0.000205315,7.20365e-16
3783.09,1194.72,L4,P3V3,-0.000205315,-0.000205315,7.33956e-16
3783.09,1194.72,P3V3,BOT,-0.000205315,-0.000205315,7.92401e-16
3794.11,3792.48,TOP,GP1_GND_,-11.9998,-11.9998,-0.00115967
3794.11,3792.48,GP1_GND_,L3,-11.9998,-11.9998,-0.00115967
3794.11,3792.48,L3,L4,-11.9998,-11.9998,-0.00115967
3794.11,3792.48,L4,P3V3,-11.9998,-11.9998,-0.00115967
3794.11,3792.48,P3V3,BOT,-11.9998,-11.9998,-0.00115967
3802.4,1319.79,TOP,GP1_GND_,3.29622,3.29624,-0.0714498
3802.4,1319.79,GP1_GND_,L3,3.29624,3.29629,-0.0714498
3802.4,1319.79,L3,L4,3.29629,3.2963,-0.0714498
3802.4,1319.79,L4,P3V3,3.2963,3.29636,-0.0714498
3802.4,1319.79,P3V3,BOT,3.29636,3.29636,-1.27956e-11
3822.08,1404.44,TOP,GP1_GND_,3.29623,3.29624,-0.0714525
3822.08,1404.44,GP1_GND_,L3,3.29624,3.29629,-0.0714525
3822.08,1404.44,L3,L4,3.29629,3.29631,-0.0714525
3822.08,1404.44,L4,P3V3,3.29631,3.29636,-0.0714525
3822.08,1404.44,P3V3,BOT,3.29636,3.29636,-1.46236e-11
3820.69,3205.25,TOP,GP1_GND_,12.9993,12.9993,4.72098e-11
3820.69,3205.25,GP1_GND_,L3,12.9993,12.9993,4.64972e-11
3820.69,3205.25,L3,L4,12.9993,12.9993,-9.44196e-12
3820.69,3205.25,L4,P3V3,12.9993,12.9993,-1.12235e-11
3820.69,3205.25,P3V3,BOT,12.9993,12.9993,-1.88839e-11
3825.61,3792.48,TOP,GP1_GND_,-11.9998,-11.9999,0.00917506
3825.61,3792.48,GP1_GND_,L3,-11.9999,-11.9999,0.00917506
3825.61,3792.48,L3,L4,-11.9999,-11.9999,0.00917506
3825.61,3792.48,L4,P3V3,-11.9999,-11.9999,0.00917506
3825.61,3792.48,P3V3,BOT,-11.9999,-11.9999,0.00917506
3826.6,3497.4,TOP,GP1_GND_,4.55319e-05,4.44023e-05,0.00300205
3826.6,3497.4,GP1_GND_,L3,4.44023e-05,4.04748e-05,0.00354502
3826.6,3497.4,L3,L4,4.04748e-05,3.91409e-05,0.00354502
3826.6,3497.4,L4,P3V3,3.91409e-05,3.53588e-05,0.00341373
3826.6,3497.4,P3V3,BOT,3.53588e-05,3.40743e-05,0.00341373
3860.06,1551.5,TOP,GP1_GND_,-0.000103163,-0.000113595,0.0277253
3860.06,1551.5,GP1_GND_,L3,-0.000113595,-0.000113595,3.91443e-16
3860.06,1551.5,L3,L4,-0.000113595,-0.000113595,4.32219e-16
3860.06,1551.5,L4,P3V3,-0.000113595,-0.000113595,4.03676e-16
3860.06,1551.5,P3V3,BOT,-0.000113595,-0.000113595,4.32219e-16
3860.06,2811.34,TOP,GP1_GND_,0.000123007,9.79551e-05,0.0665787
3860.06,2811.34,GP1_GND_,L3,9.79551e-05,9.83024e-05,-0.000313503
3860.06,2811.34,L3,L4,9.83024e-05,9.84204e-05,-0.000313503
3860.06,2811.34,L4,P3V3,9.84204e-05,9.84204e-05,-3.42513e-16
3860.06,2811.34,P3V3,BOT,9.84204e-05,9.84204e-05,-3.96201e-16
3860.85,3132.06,TOP,GP1_GND_,5.61675e-05,5.61675e-05,1.981e-16
3860.85,3132.06,GP1_GND_,L3,5.61675e-05,5.54242e-05,0.000670897
3860.85,3132.06,L3,L4,5.54242e-05,5.51718e-05,0.000670897
3860.85,3132.06,L4,P3V3,5.51718e-05,5.61615e-05,-0.000893352
3860.85,3132.06,P3V3,BOT,5.61615e-05,5.64977e-05,-0.000893352
3861.83,3099.32,TOP,GP1_GND_,5.83959e-05,5.83959e-05,1.981e-16
3861.83,3099.32,GP1_GND_,L3,5.83959e-05,5.58569e-05,0.00229168
3861.83,3099.32,L3,L4,5.58569e-05,5.49946e-05,0.00229168
3861.83,3099.32,L4,P3V3,5.49946e-05,5.6844e-05,-0.00166922
3861.83,3099.32,P3V3,BOT,5.6844e-05,5.7472e-05,-0.00166922
3879.75,3501.56,TOP,GP1_GND_,4.08107e-05,4.08107e-05,1.44073e-16
3879.75,3501.56,GP1_GND_,L3,4.08107e-05,3.71777e-05,0.00327918
3879.75,3501.56,L3,L4,3.71777e-05,3.59438e-05,0.00327918
3879.75,3501.56,L4,P3V3,3.59438e-05,3.37656e-05,0.00196603
3879.75,3501.56,P3V3,BOT,3.37656e-05,3.30259e-05,0.00196603
3899.43,2475.5,TOP,GP1_GND_,1.79193,1.79193,4.13086e-12
3899.43,2475.5,GP1_GND_,L3,1.79193,1.79193,3.60754e-12
3899.43,2475.5,L3,L4,1.79193,1.79193,-1.18025e-12
3899.43,2475.5,L4,P3V3,1.79193,1.79193,-1.60335e-12
3899.43,2475.5,P3V3,BOT,1.79193,1.79193,-2.36049e-12
3902,3132.06,TOP,GP1_GND_,5.4475e-05,5.4475e-05,1.981e-16
3902,3132.06,GP1_GND_,L3,5.4475e-05,5.44338e-05,3.71926e-05
3902,3132.06,L3,L4,5.44338e-05,5.44198e-05,3.71926e-05
3902,3132.06,L4,P3V3,5.44198e-05,5.57193e-05,-0.00117289
3902,3132.06,P3V3,BOT,5.57193e-05,5.61606e-05,-0.00117289
3902.98,3099.32,TOP,GP1_GND_,5.68537e-05,5.68537e-05,1.981e-16
3902.98,3099.32,GP1_GND_,L3,5.68537e-05,5.4825e-05,0.00183112
3902.98,3099.32,L3,L4,5.4825e-05,5.4136e-05,0.00183112
3902.98,3099.32,L4,P3V3,5.4136e-05,5.54875e-05,-0.00121985
3902.98,3099.32,P3V3,BOT,5.54875e-05,5.59465e-05,-0.00121985
3919.12,1466.85,TOP,GP1_GND_,-0.000129977,-0.000140414,0.0277386
3919.12,1466.85,GP1_GND_,L3,-0.000140414,-0.000140414,4.89304e-16
3919.12,1466.85,L3,L4,-0.000140414,-0.000140414,5.04255e-16
3919.12,1466.85,L4,P3V3,-0.000140414,-0.000140414,5.13769e-16
3919.12,1466.85,P3V3,BOT,-0.000140414,-0.000140414,5.04255e-16
3920.89,3501.56,TOP,GP1_GND_,3.86291e-05,3.86291e-05,1.44073e-16
3920.89,3501.56,GP1_GND_,L3,3.86291e-05,3.54483e-05,0.002871
3920.89,3501.56,L3,L4,3.54483e-05,3.4368e-05,0.002871
3920.89,3501.56,L4,P3V3,3.4368e-05,3.24623e-05,0.00172013
3920.89,3501.56,P3V3,BOT,3.24623e-05,3.18151e-05,0.00172013
3923.06,3603.89,TOP,GP1_GND_,-12.9994,-12.9994,-0.0980329
3923.06,3603.89,GP1_GND_,L3,-12.9994,-12.9993,-0.0980329
3923.06,3603.89,L3,L4,-12.9993,-12.9992,-0.0980329
3923.06,3603.89,L4,P3V3,-12.9992,-12.9991,-0.0980329
3923.06,3603.89,P3V3,BOT,-12.9991,-12.9991,-0.0980329
3923.06,3645.04,TOP,GP1_GND_,-12.9994,-12.9994,-0.102067
3923.06,3645.04,GP1_GND_,L3,-12.9994,-12.9993,-0.102067
3923.06,3645.04,L3,L4,-12.9993,-12.9992,-0.102067
3923.06,3645.04,L4,P3V3,-12.9992,-12.9991,-0.102067
3923.06,3645.04,P3V3,BOT,-12.9991,-12.9991,-0.102067
3938.8,1677.29,TOP,GP1_GND_,3.29647,3.29647,1.18024e-11
3938.8,1677.29,GP1_GND_,L3,3.29647,3.29647,1.20251e-11
3938.8,1677.29,L3,L4,3.29647,3.29647,1.18024e-11
3938.8,1677.29,L4,P3V3,3.29647,3.29647,1.16243e-11
3938.8,1677.29,P3V3,BOT,3.29647,3.29647,-3.54074e-12
3958.49,1321.19,TOP,GP1_GND_,-0.000185561,-0.000196008,0.0277662
3958.49,1321.19,GP1_GND_,L3,-0.000196008,-0.000196008,6.85026e-16
3958.49,1321.19,L3,L4,-0.000196008,-0.000196008,7.20365e-16
3958.49,1321.19,L4,P3V3,-0.000196008,-0.000196008,6.85026e-16
3958.49,1321.19,P3V3,BOT,-0.000196008,-0.000196008,7.92401e-16
3958.49,2726.7,TOP,GP1_GND_,0.00012451,9.94591e-05,0.066576
3958.49,2726.7,GP1_GND_,L3,9.94591e-05,9.91118e-05,0.000313503
3958.49,2726.7,L3,L4,9.91118e-05,9.89938e-05,0.000313503
3958.49,2726.7,L4,P3V3,9.89938e-05,9.89938e-05,-3.42513e-16
3958.49,2726.7,P3V3,BOT,9.89938e-05,9.89938e-05,-3.96201e-16
3958.49,2972.77,TOP,GP1_GND_,12.9994,12.9994,0.0664798
3958.49,2972.77,GP1_GND_,L3,12.9994,12.9993,0.0664798
3958.49,2972.77,L3,L4,12.9993,12.9993,0.0664798
3958.49,2972.77,L4,P3V3,12.9993,12.9992,0.0664798
3958.49,2972.77,P3V3,BOT,12.9992,12.9992,0.0664798
3958.49,3013.91,TOP,GP1_GND_,12.9994,12.9994,0.0660743
3958.49,3013.91,GP1_GND_,L3,12.9994,12.9993,0.0660743
3958.49,3013.91,L3,L4,12.9993,12.9993,0.0660743
3958.49,3013.91,L4,P3V3,12.9993,12.9992,0.0660743
3958.49,3013.91,P3V3,BOT,12.9992,12.9992,0.0660743
3958.49,3055.06,TOP,GP1_GND_,12.9994,12.9994,0.0675459
3958.49,3055.06,GP1_GND_,L3,12.9994,12.9993,0.0675459
3958.49,3055.06,L3,L4,12.9993,12.9993,0.0675459
3958.49,3055.06,L4,P3V3,12.9993,12.9992,0.0675459
3958.49,3055.06,P3V3,BOT,12.9992,12.9992,0.0675459
3963.02,745.248,TOP,GP1_GND_,-0.000371404,-0.000371404,-1.29666e-15
3963.02,745.248,GP1_GND_,L3,-0.000371404,-0.000371404,-8.80748e-16
3963.02,745.248,L3,L4,-0.000371404,-0.000371404,-8.64437e-16
3963.02,745.248,L4,P3V3,-0.000371404,-0.000371404,-8.80748e-16
3963.02,745.248,P3V3,BOT,-0.000371404,-0.000371404,-8.64437e-16
3965.87,3310.73,TOP,GP1_GND_,4.08655e-05,4.08655e-05,-3.78191e-16
3965.87,3310.73,GP1_GND_,L3,4.08655e-05,3.40339e-05,0.00616621
3965.87,3310.73,L3,L4,3.40339e-05,3.17137e-05,0.00616621
3965.87,3310.73,L4,P3V3,3.17137e-05,2.83942e-05,0.00299628
3965.87,3310.73,P3V3,BOT,2.83942e-05,2.72668e-05,0.00299628
3978.79,3792.33,TOP,GP1_GND_,2.91105e-05,2.91105e-05,9.90501e-17
3978.79,3792.33,GP1_GND_,L3,2.91105e-05,1.03504e-05,0.016933
3978.79,3792.33,L3,L4,1.03504e-05,3.97905e-06,0.016933
3978.79,3792.33,L4,P3V3,3.97905e-06,3.86826e-06,0.0001
3978.79,3792.33,P3V3,BOT,3.86826e-06,3.83063e-06,0.0001
3994.17,383.78,TOP,GP1_GND_,3.29652,3.29652,1.18024e-11
3994.17,383.78,GP1_GND_,L3,3.29652,3.29652,1.16243e-11
3994.17,383.78,L3,L4,3.29652,3.29652,1.29827e-11
3994.17,383.78,L4,P3V3,3.29652,3.29652,1.16243e-11
3994.17,383.78,P3V3,BOT,3.29652,3.29652,4.72098e-12
3997.86,1466.85,TOP,GP1_GND_,-0.000143276,-0.000153715,0.0277452
3997.86,1466.85,GP1_GND_,L3,-0.000153715,-0.000153715,5.38235e-16
3997.86,1466.85,L3,L4,-0.000153715,-0.000153715,5.76292e-16
3997.86,1466.85,L4,P3V3,-0.000153715,-0.000153715,5.38235e-16
3997.86,1466.85,P3V3,BOT,-0.000153715,-0.000153715,5.76292e-16
4023.45,2191.26,TOP,GP1_GND_,-5.22039e-05,-5.22039e-05,-0
4023.45,2191.26,GP1_GND_,L3,-5.22039e-05,-5.52916e-05,0.00278699
4023.45,2191.26,L3,L4,-5.52916e-05,-5.63403e-05,0.00278699
4023.45,2191.26,L4,P3V3,-5.63403e-05,-5.63403e-05,1.95722e-16
4023.45,2191.26,P3V3,BOT,-5.63403e-05,-5.63403e-05,2.16109e-16
4028.37,1138.95,TOP,GP1_GND_,-0.000281281,-0.000281281,-1.00851e-15
4028.37,1138.95,GP1_GND_,L3,-0.000281281,-0.000282489,0.00109073
4028.37,1138.95,L3,L4,-0.000282489,-0.000282899,0.00109073
4028.37,1138.95,L4,P3V3,-0.000282899,-0.000284108,0.00109073
4028.37,1138.95,P3V3,BOT,-0.000284108,-0.000284518,0.00109073
4033.85,1746.95,TOP,GP1_GND_,-0.000126066,-0.000126066,1.44073e-16
4033.85,1746.95,GP1_GND_,L3,-0.000126066,-0.000126066,-9.78608e-17
4033.85,1746.95,L3,L4,-0.000126066,-0.000126066,-0
4033.85,1746.95,L4,P3V3,-0.000126066,-0.000126066,-4.89304e-17
4033.85,1746.95,P3V3,BOT,-0.000126066,-0.000126066,-7.20365e-17
4038.25,980.504,TOP,GP1_GND_,-0.000328475,-0.000328475,-1.15258e-15
4038.25,980.504,GP1_GND_,L3,-0.000328475,-0.000319881,-0.0077574
4038.25,980.504,L3,L4,-0.000319881,-0.000316962,-0.0077574
4038.25,980.504,L4,P3V3,-0.000316962,-0.000308367,-0.0077574
4038.25,980.504,P3V3,BOT,-0.000308367,-0.000305449,-0.0077574
4039.79,897.286,TOP,GP1_GND_,3.29649,3.29649,1.18024e-11
4039.79,897.286,GP1_GND_,L3,3.29649,3.29649,1.20251e-11
4039.79,897.286,L3,L4,3.29649,3.29649,1.18024e-11
4039.79,897.286,L4,P3V3,3.29649,3.29649,1.16243e-11
4039.79,897.286,P3V3,BOT,3.29649,3.29649,0.00249967
4053.97,1159.95,TOP,GP1_GND_,1.79826,1.79826,5.3111e-12
4053.97,1159.95,GP1_GND_,L3,1.79826,1.79826,4.81006e-12
4053.97,1159.95,L3,L4,1.79826,1.79826,4.72098e-12
4053.97,1159.95,L4,P3V3,1.79826,1.79825,0.005
4053.97,1159.95,P3V3,BOT,1.79825,1.79825,0.005
4056.91,2665.67,TOP,GP1_GND_,0.00011033,8.52697e-05,0.0666013
4056.91,2665.67,GP1_GND_,L3,8.52697e-05,8.02791e-05,0.00450457
4056.91,2665.67,L3,L4,8.02791e-05,7.85842e-05,0.00450457
4056.91,2665.67,L4,P3V3,7.85842e-05,7.85842e-05,-2.8135e-16
4056.91,2665.67,P3V3,BOT,7.85842e-05,7.85842e-05,-2.88146e-16
4056.91,2811.34,TOP,GP1_GND_,0.000118791,9.37362e-05,0.0665862
4056.91,2811.34,GP1_GND_,L3,9.37362e-05,7.06174e-05,0.0208672
4056.91,2811.34,L3,L4,7.06174e-05,6.27657e-05,0.0208672
4056.91,2811.34,L4,P3V3,6.27657e-05,6.27657e-05,-2.20187e-16
4056.91,2811.34,P3V3,BOT,6.27657e-05,6.27657e-05,-2.52128e-16
4061.05,3232.19,TOP,GP1_GND_,3.72683e-05,3.72683e-05,1.26064e-16
4061.05,3232.19,GP1_GND_,L3,3.72683e-05,3.07989e-05,0.00583936
4061.05,3232.19,L3,L4,3.07989e-05,2.86017e-05,0.00583936
4061.05,3232.19,L4,P3V3,2.86017e-05,2.64106e-05,0.00197769
4061.05,3232.19,P3V3,BOT,2.64106e-05,2.56665e-05,0.00197769
4061.05,3411.74,TOP,GP1_GND_,3.24777e-05,3.24777e-05,1.08055e-16
4061.05,3411.74,GP1_GND_,L3,3.24777e-05,3.01272e-05,0.00212157
4061.05,3411.74,L3,L4,3.01272e-05,2.93289e-05,0.00212157
4061.05,3411.74,L4,P3V3,2.93289e-05,2.69852e-05,0.00211541
4061.05,3411.74,P3V3,BOT,2.69852e-05,2.61893e-05,0.00211541
4064.79,872.216,TOP,GP1_GND_,-0.000369032,-0.000369032,-1.29666e-15
4064.79,872.216,GP1_GND_,L3,-0.000369032,-0.000369032,2.93583e-16
4064.79,872.216,L3,L4,-0.000369032,-0.000369032,2.88146e-16
4064.79,872.216,L4,P3V3,-0.000369032,-0.000369032,2.93583e-16
4064.79,872.216,P3V3,BOT,-0.000369032,-0.000369032,4.32219e-16
4072.86,2514.1,TOP,GP1_GND_,3.2965,3.2965,-1.18024e-11
4072.86,2514.1,GP1_GND_,L3,3.2965,3.2965,-1.20251e-11
4072.86,2514.1,L3,L4,3.2965,3.2965,-1.18024e-11
4072.86,2514.1,L4,P3V3,3.2965,3.2965,-1.20251e-11
4072.86,2514.1,P3V3,BOT,3.2965,3.2965,-1.18024e-11
4080.54,384.028,TOP,GP1_GND_,-0.000491158,-0.000491158,-1.72887e-15
4080.54,384.028,GP1_GND_,L3,-0.000491158,-0.000535816,0.040309
4080.54,384.028,L3,L4,-0.000535816,-0.000550983,0.040309
4080.54,384.028,L4,P3V3,-0.000550983,-0.000550983,-1.46791e-15
4080.54,384.028,P3V3,BOT,-0.000550983,-0.000550983,-1.44073e-15
4096.28,1551.5,TOP,GP1_GND_,-0.000143913,-0.000154353,0.0277455
4096.28,1551.5,GP1_GND_,L3,-0.000154353,-0.000154353,5.38235e-16
4096.28,1551.5,L3,L4,-0.000154353,-0.000154353,5.76292e-16
4096.28,1551.5,L4,P3V3,-0.000154353,-0.000154353,5.627e-16
4096.28,1551.5,P3V3,BOT,-0.000154353,-0.000154353,5.76292e-16
4102.19,2065.68,TOP,GP1_GND_,3.2965,3.2965,-0.005
4102.19,2065.68,GP1_GND_,L3,3.2965,3.2965,-0.005
4102.19,2065.68,L3,L4,3.2965,3.29651,-0.005
4102.19,2065.68,L4,P3V3,3.29651,3.29651,-0.005
4102.19,2065.68,P3V3,BOT,3.29651,3.29651,3.54074e-12
4126.03,3732.45,TOP,GP1_GND_,-12.9996,-12.9996,0.00438049
4126.03,3732.45,GP1_GND_,L3,-12.9996,-12.9996,0.00438049
4126.03,3732.45,L3,L4,-12.9996,-12.9996,0.00438049
4126.03,3732.45,L4,P3V3,-12.9996,-12.9996,0.00438049
4126.03,3732.45,P3V3,BOT,-12.9996,-12.9996,0.00438049
4137.62,2200.16,TOP,GP1_GND_,-6.34513e-05,-6.38928e-05,0.00117344
4137.62,2200.16,GP1_GND_,L3,-6.38928e-05,-6.07452e-05,-0.00284108
4137.62,2200.16,L3,L4,-6.07452e-05,-5.96762e-05,-0.00284108
4137.62,2200.16,L4,P3V3,-5.96762e-05,-5.96762e-05,2.38536e-16
4137.62,2200.16,P3V3,BOT,-5.96762e-05,-5.96762e-05,2.52128e-16
4137.62,2243.47,TOP,GP1_GND_,-5.67075e-05,-5.41215e-05,-0.00687282
4137.62,2243.47,GP1_GND_,L3,-5.41215e-05,-5.70968e-05,0.00268552
4137.62,2243.47,L3,L4,-5.70968e-05,-5.81073e-05,0.00268552
4137.62,2243.47,L4,P3V3,-5.81073e-05,-5.81073e-05,2.07954e-16
4137.62,2243.47,P3V3,BOT,-5.81073e-05,-5.81073e-05,2.16109e-16
4137.62,2286.78,TOP,GP1_GND_,-5.11857e-05,-4.73268e-05,-0.0102557
4137.62,2286.78,GP1_GND_,L3,-4.73268e-05,-5.14731e-05,0.00374246
4137.62,2286.78,L3,L4,-5.14731e-05,-5.28813e-05,0.00374246
4137.62,2286.78,L4,P3V3,-5.28813e-05,-5.28813e-05,1.83489e-16
4137.62,2286.78,P3V3,BOT,-5.28813e-05,-5.28813e-05,1.981e-16
4143.33,3232.19,TOP,GP1_GND_,3.23441e-05,3.23441e-05,1.08055e-16
4143.33,3232.19,GP1_GND_,L3,3.23441e-05,2.77831e-05,0.00411682
4143.33,3232.19,L3,L4,2.77831e-05,2.6234e-05,0.00411682
4143.33,3232.19,L4,P3V3,2.6234e-05,2.53486e-05,0.000799219
4143.33,3232.19,P3V3,BOT,2.53486e-05,2.50479e-05,0.000799219
4143.33,3411.74,TOP,GP1_GND_,2.80332e-05,2.80332e-05,9.90501e-17
4143.33,3411.74,GP1_GND_,L3,2.80332e-05,2.69716e-05,0.000958195
4143.33,3411.74,L3,L4,2.69716e-05,2.66111e-05,0.000958195
4143.33,3411.74,L4,P3V3,2.66111e-05,2.48222e-05,0.00161462
4143.33,3411.74,P3V3,BOT,2.48222e-05,2.42147e-05,0.00161462
4155.34,2581.03,TOP,GP1_GND_,8.84788e-05,6.34209e-05,0.0665956
4155.34,2581.03,GP1_GND_,L3,6.34209e-05,6.84116e-05,-0.00450457
4155.34,2581.03,L3,L4,6.84116e-05,7.01065e-05,-0.00450457
4155.34,2581.03,L4,P3V3,7.01065e-05,7.01065e-05,-2.56885e-16
4155.34,2581.03,P3V3,BOT,7.01065e-05,7.01065e-05,-2.52128e-16
4155.34,2811.34,TOP,GP1_GND_,0.000113513,8.84718e-05,0.0665509
4155.34,2811.34,GP1_GND_,L3,8.84718e-05,6.34822e-05,0.0225558
4155.34,2811.34,L3,L4,6.34822e-05,5.49951e-05,0.0225558
4155.34,2811.34,L4,P3V3,5.49951e-05,5.49951e-05,-1.95722e-16
4155.34,2811.34,P3V3,BOT,5.49951e-05,5.49951e-05,-1.981e-16
4167.15,3732.45,TOP,GP1_GND_,-12.9996,-12.9996,0.00445261
4167.15,3732.45,GP1_GND_,L3,-12.9996,-12.9996,0.00445261
4167.15,3732.45,L3,L4,-12.9996,-12.9996,0.00445261
4167.15,3732.45,L4,P3V3,-12.9996,-12.9996,0.00445261
4167.15,3732.45,P3V3,BOT,-12.9996,-12.9996,0.00445261
4180.93,2200.16,TOP,GP1_GND_,-6.36379e-05,-6.63666e-05,0.00725197
4180.93,2200.16,GP1_GND_,L3,-6.63666e-05,-6.22028e-05,-0.00375823
4180.93,2200.16,L3,L4,-6.22028e-05,-6.07887e-05,-0.00375823
4180.93,2200.16,L4,P3V3,-6.07887e-05,-6.07887e-05,2.14071e-16
4180.93,2200.16,P3V3,BOT,-6.07887e-05,-6.07887e-05,2.34119e-16
4180.93,2243.47,TOP,GP1_GND_,-5.91857e-05,-5.77429e-05,-0.00383434
4180.93,2243.47,GP1_GND_,L3,-5.77429e-05,-5.77036e-05,-3.54466e-05
4180.93,2243.47,L3,L4,-5.77036e-05,-5.76903e-05,-3.54466e-05
4180.93,2243.47,L4,P3V3,-5.76903e-05,-5.76903e-05,2.01838e-16
4180.93,2243.47,P3V3,BOT,-5.76903e-05,-5.76903e-05,2.16109e-16
4180.93,2286.78,TOP,GP1_GND_,-5.43033e-05,-5.17421e-05,-0.00680676
4180.93,2286.78,GP1_GND_,L3,-5.17421e-05,-5.45315e-05,0.00251772
4180.93,2286.78,L3,L4,-5.45315e-05,-5.54789e-05,0.00251772
4180.93,2286.78,L4,P3V3,-5.54789e-05,-5.54789e-05,2.01838e-16
4180.93,2286.78,P3V3,BOT,-5.54789e-05,-5.54789e-05,1.981e-16
4183.09,2952.67,TOP,GP1_GND_,12.9995,12.9995,-0.00472635
4183.09,2952.67,GP1_GND_,L3,12.9995,12.9996,-0.00472635
4183.09,2952.67,L3,L4,12.9996,12.9996,-0.00472635
4183.09,2952.67,L4,P3V3,12.9996,12.9996,-0.00472635
4183.09,2952.67,P3V3,BOT,12.9996,12.9996,-0.00472635
4187.43,745.248,TOP,GP1_GND_,-0.000456046,-0.000456046,-1.5848e-15
4187.43,745.248,GP1_GND_,L3,-0.000456046,-0.000456046,-1.1254e-15
4187.43,745.248,L3,L4,-0.000456046,-0.000456046,-1.00851e-15
4187.43,745.248,L4,P3V3,-0.000456046,-0.000456046,-1.07647e-15
4187.43,745.248,P3V3,BOT,-0.000456046,-0.000456046,-1.00851e-15
4194.71,1321.19,TOP,GP1_GND_,-0.000242789,-0.000253247,0.027793
4194.71,1321.19,GP1_GND_,L3,-0.000253247,-0.000253247,8.80748e-16
4194.71,1321.19,L3,L4,-0.000253247,-0.000253247,8.64437e-16
4194.71,1321.19,L4,P3V3,-0.000253247,-0.000253247,9.29678e-16
4194.71,1321.19,P3V3,BOT,-0.000253247,-0.000253247,1.00851e-15
4194.71,1466.85,TOP,GP1_GND_,-0.00018669,-0.000197138,0.0277652
4194.71,1466.85,GP1_GND_,L3,-0.000197138,-0.000197138,6.85026e-16
4194.71,1466.85,L3,L4,-0.000197138,-0.000197138,7.92401e-16
4194.71,1466.85,L4,P3V3,-0.000197138,-0.000197138,6.85026e-16
4194.71,1466.85,P3V3,BOT,-0.000197138,-0.000197138,7.92401e-16
4224.24,2200.16,TOP,GP1_GND_,-6.52689e-05,-6.93699e-05,0.0108994
4224.24,2200.16,GP1_GND_,L3,-6.93699e-05,-6.3516e-05,-0.00528382
4224.24,2200.16,L3,L4,-6.3516e-05,-6.15279e-05,-0.00528382
4224.24,2200.16,L4,P3V3,-6.15279e-05,-6.15279e-05,2.20187e-16
4224.24,2200.16,P3V3,BOT,-6.15279e-05,-6.15279e-05,2.16109e-16
4224.24,2243.47,TOP,GP1_GND_,-6.15751e-05,-6.07619e-05,-0.00216136
4224.24,2243.47,GP1_GND_,L3,-6.07619e-05,-5.89956e-05,-0.00159421
4224.24,2243.47,L3,L4,-5.89956e-05,-5.83958e-05,-0.00159421
4224.24,2243.47,L4,P3V3,-5.83958e-05,-5.83958e-05,2.07954e-16
4224.24,2243.47,P3V3,BOT,-5.83958e-05,-5.83958e-05,2.16109e-16
